,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,protected,vaccinated
0,-0.07616729,-0.016853612,0.019466782,0.00054369867,-0.062398244,-0.1249382,0.10114399,-0.041941836,0.08052162,0.5562142,0.08449893,-0.6900161,0.43351188,0.124222055,0.04850795,-0.36594284,-0.06050324,0.059923377,0.07021534,-0.4881735,0.91676897,-0.083396666,0.026780892,-0.5922809,-0.02386746,0.061411485,-0.05682683,-0.051245656,-0.0509694,-0.012289986,0.076738685,0.05940352,0,1
1,-0.096343026,0.025857458,-0.054212168,0.020083264,-0.080661416,-0.095131256,0.09476793,0.00065232394,0.09695968,0.53830266,0.111274004,-0.68021667,0.28504652,0.043348044,0.06130228,-0.3789482,-0.03234817,0.015482288,0.038955346,-0.532711,0.9150492,-0.051575154,0.035520475,-0.61891145,-0.053541694,0.046101093,-0.06376353,-0.111919805,-0.020478973,-0.0012781918,0.11018937,0.029988581,0,1
2,-0.044165805,0.035785854,0.013228543,0.06693405,-0.041733854,-0.14861304,0.092852004,-0.094174944,0.021085463,0.6034666,0.10365237,-0.75466335,0.40763655,0.10499747,0.09604371,-0.41574132,-0.030154586,0.06712536,-0.02336131,-0.54217184,0.8917408,-0.012831993,0.05785086,-0.61777395,-0.09139368,-0.014940764,-0.07334883,-0.06134698,-0.07481149,-0.0013893209,0.08276655,0.023928072,0,1
3,-0.101607054,-0.0744153,0.12049328,0.09971782,-0.013512241,-0.08147137,-0.0031881374,-0.04300734,0.06320065,0.55924153,0.007863171,-1.0424758,0.7312423,0.06756902,-0.059095643,-0.36910248,-0.13454191,0.1791969,0.10036369,-0.5464237,1.0016383,-0.036041543,0.0199041,-0.61026883,-0.04534491,-0.11857553,-0.07844353,-0.10316455,-0.070003666,0.011229681,0.10932628,0.01576868,1,1
4,-0.041713715,0.0066564493,0.048208684,-0.04913356,0.0154170925,-0.06674817,0.024389505,0.0015082713,0.018682227,0.6760169,-0.11860523,-0.9914317,0.6405564,0.10543439,0.1272004,-0.4196999,-0.059136443,0.11297864,-0.028681297,-0.6075432,0.9926995,0.052745637,0.102402546,-0.633179,-0.11292887,0.095552444,-0.115851626,0.04587029,-0.011898975,0.02418245,0.058629014,0.015283193,0,1
5,0.0042830147,0.074774794,0.028186271,0.046190284,0.030715495,-0.03242393,0.04400053,-0.050724328,0.06361921,0.5802326,0.124328844,-0.7961036,0.4697804,0.061374944,-0.09579535,-0.38565743,-0.022592604,0.08357675,0.064061336,-0.64031124,0.8113742,-0.085826084,0.023191359,-0.5695993,-0.10443795,0.009895451,-0.13842829,0.06440921,0.0010699444,-0.07047973,0.046827585,0.032522038,0,1
6,-0.07395649,0.019778816,0.020442745,-0.022699915,0.05036439,0.010803077,0.008246111,0.004743876,0.021472264,0.62828743,-0.094432175,-0.98387945,0.6434723,0.11989946,0.09012288,-0.40611053,-0.07712952,0.053013586,-0.0022925213,-0.6300483,0.9304439,0.072618775,0.10410337,-0.60673535,-0.077140264,0.08127199,-0.1149195,0.07933688,0.0046541668,0.021874838,0.04145514,-0.018856473,0,1
7,-0.01664332,-0.027090313,0.0027842987,0.029693171,-0.019658376,-0.10347232,0.03716185,-0.0736674,0.014197297,0.6016708,0.031742938,-0.854433,0.620608,0.14278312,0.10257743,-0.40905732,-0.09371695,0.056820344,0.08466898,-0.6017552,0.99317265,-0.07619485,0.08802824,-0.63598037,-0.020201538,0.09957796,-0.089976214,0.026520606,-0.014644841,0.019364432,0.044168252,-0.0054313093,0,1
8,-0.0886749,-0.01882254,-0.034452047,0.02349322,0.00048722373,0.029711526,-0.014217764,-0.048995323,0.034210317,0.50311303,0.0088840835,-0.8646554,0.4860192,0.037093036,-0.007187274,-0.32467243,-0.093489334,0.00091645494,0.09223215,-0.60459185,0.8785275,-0.025612243,0.06428118,-0.5613086,-0.009906039,0.05087081,-0.08652013,-0.004393626,0.04968687,-0.0073272865,0.03349196,-0.018556364,1,1
9,-0.043927085,0.00076025724,0.012206225,0.027854528,0.020311631,0.013891316,-0.038160395,-0.11228588,-0.043096475,0.51667404,0.049098868,-0.83374864,0.5311223,0.0027210386,-0.015202282,-0.35729444,-0.051864732,-0.012284666,-0.13109204,-0.5628019,0.73146987,0.011605545,0.07622474,-0.51918656,-0.08307701,0.0034100674,-0.039562702,0.06702574,-0.07550836,0.029493123,-0.05531553,0.0324605,0,1
