bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.38,233,0.300885,0.850492,"0.31,0.36,0.33",1.21148,1.35075,0.341874,0.555036,9.77,40.8843,1,1,CMAP-000,MOA001_A549_24H:N01,ctl_untrt,A549,N01,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:N01|MOA001_A549_24H_X2_B32:N01|MOA001_A549_24H_X3_B32:N01,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.24,393,0.310551,1.76813,"0.37,0.31,0.31",3.68344,6.08539,0.23361,0.402309,9.77,40.8843,1,1,CMAP-000,MOA001_A549_24H:P01,ctl_untrt,A549,P01,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:P01|MOA001_A549_24H_X2_B32:P01|MOA001_A549_24H_X3_B32:P01,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b42,,,"","",24 h,24,h,A549,CMAP-000,12,0.2735,194,0.232922,0.797872,"0.09,0.09,0.08,0.07,0.09,0.09,0.11,0.07,0.07,0.08,0.09,0.08",6.18351,10.9043,0.185167,0.442744,7.93,31.2661,0,1,CMAP-000,DPK.CP001_A549_24H:CMAP-000:-666,ctl_untrt,A549,C01|C02|D01|D02|E01|E02|F01|F02|G01|G02|H01|H02,DPK.CP001_A549_24H_X1_B42,DPK.CP001_A549_24H_X1_B42:C01|DPK.CP001_A549_24H_X1_B42:C02|DPK.CP001_A549_24H_X1_B42:D01|DPK.CP001_A549_24H_X1_B42:D02|DPK.CP001_A549_24H_X1_B42:E01|DPK.CP001_A549_24H_X1_B42:E02|DPK.CP001_A549_24H_X1_B42:F01|DPK.CP001_A549_24H_X1_B42:F02|DPK.CP001_A549_24H_X1_B42:G01|DPK.CP001_A549_24H_X1_B42:G02|DPK.CP001_A549_24H_X1_B42:H01|DPK.CP001_A549_24H_X1_B42:H02,,DPK,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.16,98,0.12662,6.46822,"0.34,0.48,0.17",18.9581,35.6284,0.0875965,0.197869,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:J23,ctl_untrt,A549,J23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:J23|MOA001_A549_24H_X2_B32:J23|MOA001_A549_24H_X3_B32:J23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.17,122,0.145625,8.37064,"0.26,0.29,0.45",13.8889,10.4497,0.153497,0.416234,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:O23,ctl_untrt,A549,O23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:O23|MOA001_A549_24H_X2_B32:O23|MOA001_A549_24H_X3_B32:O23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.09,193,0.133269,13.4064,"0.50,0.25,0.25",16.2698,35.788,0.0920249,0.144081,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:O01,ctl_untrt,A549,O01,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:O01|MOA001_A549_24H_X2_B32:O01|MOA001_A549_24H_X3_B32:O01,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.21,175,0.193847,17.3679,"0.03,0.48,0.48",74.3386,77.6455,-0.0862642,-0.137644,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:P23,ctl_untrt,A549,P23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:P23|MOA001_A549_24H_X2_B32:P23|MOA001_A549_24H_X3_B32:P23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.39,211,0.290071,2.03671,"0.20,0.39,0.41",12.963,34.5275,0.171925,0.193611,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:H01,ctl_untrt,A549,H01,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:H01|MOA001_A549_24H_X2_B32:H01|MOA001_A549_24H_X3_B32:H01,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.32,213,0.263995,3.62578,"0.19,0.35,0.46",18.1217,15.2116,0.17752,0.402357,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:M23,ctl_untrt,A549,M23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:M23|MOA001_A549_24H_X2_B32:M23|MOA001_A549_24H_X3_B32:M23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.15,141,0.147057,5.8863,"0.19,0.31,0.50",16.0053,30.8201,0.100277,0.206038,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:N23,ctl_untrt,A549,N23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:N23|MOA001_A549_24H_X2_B32:N23|MOA001_A549_24H_X3_B32:N23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
b32,,,"","",24 h,24,h,A549,CMAP-000,3,0.29,290,0.293244,3.89436,"0.43,0.44,0.13",25.2646,20.2381,0.0715592,0.323259,9.77,40.8843,0,1,CMAP-000,MOA001_A549_24H:E23,ctl_untrt,A549,E23,MOA001_A549_24H_X1_B32|MOA001_A549_24H_X2_B32|MOA001_A549_24H_X3_B32,MOA001_A549_24H_X1_B32:E23|MOA001_A549_24H_X2_B32:E23|MOA001_A549_24H_X3_B32:E23,,MOA,UnTrt,0,0,0,1,34,UnTrt__24 h_A549,33,UnTrt__24 h
