,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375
0,0.7185100317001343,0.6266964077949524,0.6262778719567038,0.5761730285024316,0.7173824130879345,0.7028629856850716,0.8305217623710632,0.8117555975914001,0.7623010207331896,0.7326228501268045,0.7822178843651236,0.7688991138377641
1,0.6803361773490906,0.6774894595146179,0.5667363529410631,0.558732087406762,0.6941462167689162,0.6974437627811861,0.8184007406234741,0.8095510005950928,0.7413238538004087,0.7254257529324019,0.7746328313812977,0.7677999318336741
2,0.7575739622116089,0.710503339767456,0.6389616341834005,0.6183990384689709,0.7212423312883436,0.7157208588957055,0.8092212080955505,0.8263038992881775,0.7392220917865163,0.7483143966622625,0.772467001301357,0.7758520790729379
3,0.6928189396858215,0.656891942024231,0.5612496969998337,0.5552666256621059,0.6987985685071575,0.6971881390593048,0.8187909126281738,0.8069380521774292,0.7410521038297021,0.7225264020224925,0.7752835099460867,0.7659509202453987
4,0.7232791185379028,0.6933631300926208,0.5767364478581228,0.5943130429305896,0.6974182004089979,0.7061860940695297,0.8345414400100708,0.8294900059700012,0.7667218502474658,0.744041760566648,0.7934467373117678,0.775451601908657
5,0.671906054019928,0.6438465118408203,0.5806601805099946,0.5635463622527576,0.7059049079754601,0.6980828220858896,0.8360558152198792,0.8267366886138916,0.7758173013455658,0.7576241968648859,0.7959007250418293,0.7858043626448534
6,0.6540510058403015,0.573665976524353,0.5382317203950405,0.5049646337137432,0.68420245398773,0.6710633946830267,0.8392584323883057,0.8074360489845276,0.7714206253534267,0.7390627541403926,0.7946737311767987,0.772597137014315
7,0.6902288794517517,0.6298050284385681,0.6195326109068474,0.5681159247654302,0.7180470347648262,0.6970347648261759,0.8472270965576172,0.7987040281295776,0.7933507821020723,0.730509791752174,0.8084123443019149,0.7721114519427402
8,0.6135919094085693,0.5485835671424866,0.48691475986655386,0.46650627205153405,0.6625766871165644,0.6591513292433537,0.8165725469589233,0.8095659613609314,0.755008099451008,0.7464431131799661,0.784309351180517,0.7789877300613497
9,0.6266301274299622,0.6024281978607178,0.5391484320961758,0.5411721929358759,0.6836145194274028,0.6910276073619632,0.8145081400871277,0.7983818054199219,0.7470683914651868,0.7349367933281264,0.7775794757389851,0.7722392638036809
