bead_batch,nearest_dose,pert_dose,pert_dose_unit,pert_idose,pert_itime,pert_time,pert_time_unit,cell_mfc_name,pert_mfc_id,nsample,cc_q75,ss_ngene,tas,pct_self_rank_q25,wt,median_recall_rank_spearman,median_recall_rank_wtcs_50,median_recall_score_spearman,median_recall_score_wtcs_50,batch_effect_tstat,batch_effect_tstat_pct,is_hiq,qc_pass,pert_id,sig_id,pert_type,cell_iname,det_wells,det_plates,distil_ids,build_name,project_code,cmap_name,is_exemplar_sig,is_ncs_sig,is_null_sig,quality_replicates,per_cell_sigs,duplIdentifier,dupl_counts,conditionId
b7,,,"","",96 h,96,h,VCAP,CMAP-000,24,0.16,514,0.289983,11.0907,"""""""""""""""""""""""""""""""""",37.0456,47.4129,0.046586,0.163393,7.12,27.304,0,1,CMAP-000,DER001_VCAP_96H:TRCN0000000000:-666,ctl_untrt,VCAP,A24|C04|F09|M05|N12|N18|N23|O11,DER001_VCAP_96H_X1_B7_DUO52HI53LO|DER001_VCAP_96H_X2_B7_DUO52HI53LO|DER001_VCAP_96H_X3_B7_DUO52HI53LO,DER001_VCAP_96H_X1_B7_DUO52HI53LO:A24|DER001_VCAP_96H_X1_B7_DUO52HI53LO:C04|DER001_VCAP_96H_X1_B7_DUO52HI53LO:F09|DER001_VCAP_96H_X1_B7_DUO52HI53LO:M05|DER001_VCAP_96H_X1_B7_DUO52HI53LO:N12|DER001_VCAP_96H_X1_B7_DUO52HI53LO:N18|DER001_VCAP_96H_X1_B7_DUO52HI53LO:N23|DER001_VCAP_96H_X1_B7_DUO52HI53LO:O11|DER001_VCAP_96H_X2_B7_DUO52HI53LO:A24|DER001_VCAP_96H_X2_B7_DUO52HI53LO:C04|DER001_VCAP_96H_X2_B7_DUO52HI53LO:F09|DER001_VCAP_96H_X2_B7_DUO52HI53LO:M05|DER001_VCAP_96H_X2_B7_DUO52HI53LO:N12|DER001_VCAP_96H_X2_B7_DUO52HI53LO:N18|DER001_VCAP_96H_X2_B7_DUO52HI53LO:N23|DER001_VCAP_96H_X2_B7_DUO52HI53LO:O11|DER001_VCAP_96H_X3_B7_DUO52HI53LO:A24|DER001_VCAP_96H_X3_B7_DUO52HI53LO:C04|DER001_VCAP_96H_X3_B7_DUO52HI53LO:F09|DER001_VCAP_96H_X3_B7_DUO52HI53LO:M05|DER001_VCAP_96H_X3_B7_DUO52HI53LO:N12|DER001_VCAP_96H_X3_B7_DUO52HI53LO:N18|DER001_VCAP_96H_X3_B7_DUO52HI53LO:N23|DER001_VCAP_96H_X3_B7_DUO52HI53LO:O11,,DER,UnTrt,0,0,0,1,107,UnTrt__96 h_VCAP,6,UnTrt__96 h
b11,,,"","",72 h,72,h,VCAP,CMAP-000,24,0.3783,381,0.383894,1.39373,"0.04,0.05,0.03,0.05,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.03,0.04,0.03,0.05,0.05,0.05,0.04,0.05,0.02,0.05,0.04,0.04,0.04",9.26798,11.0081,0.221885,0.446964,3.82,16.5088,0,1,CMAP-000,ERG013_VCAP_72H:CMAP-000:-666,ctl_untrt,VCAP,B12|D12|F12|H12|J18|L18|N18|P18,ERG013_VCAP_72H_X1_B11|ERG013_VCAP_72H_X2_B11|ERG013_VCAP_72H_X3_B11,ERG013_VCAP_72H_X1_B11:B12|ERG013_VCAP_72H_X1_B11:D12|ERG013_VCAP_72H_X1_B11:F12|ERG013_VCAP_72H_X1_B11:H12|ERG013_VCAP_72H_X1_B11:J18|ERG013_VCAP_72H_X1_B11:L18|ERG013_VCAP_72H_X1_B11:N18|ERG013_VCAP_72H_X1_B11:P18|ERG013_VCAP_72H_X2_B11:B12|ERG013_VCAP_72H_X2_B11:D12|ERG013_VCAP_72H_X2_B11:F12|ERG013_VCAP_72H_X2_B11:H12|ERG013_VCAP_72H_X2_B11:J18|ERG013_VCAP_72H_X2_B11:L18|ERG013_VCAP_72H_X2_B11:N18|ERG013_VCAP_72H_X2_B11:P18|ERG013_VCAP_72H_X3_B11:B12|ERG013_VCAP_72H_X3_B11:D12|ERG013_VCAP_72H_X3_B11:F12|ERG013_VCAP_72H_X3_B11:H12|ERG013_VCAP_72H_X3_B11:J18|ERG013_VCAP_72H_X3_B11:L18|ERG013_VCAP_72H_X3_B11:N18|ERG013_VCAP_72H_X3_B11:P18,,ERG,UnTrt,0,0,0,1,107,UnTrt__72 h_VCAP,1,UnTrt__72 h
b7,,,"","",24 h,24,h,VCAP,CMAP-000,6,0.2,73,0.122182,3.90984,"0.12,0.18,0.17,0.19,0.11,0.22",11.3061,20.5234,0.163428,0.26049,53.76,98.7654,0,1,CMAP-000,ERG012_VCAP_24H:P20,ctl_untrt,VCAP,P20,ERG012_VCAP_24H_X1.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X1_B7_DUO52HI53LO|ERG012_VCAP_24H_X2.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X2_B7_DUO52HI53LO|ERG012_VCAP_24H_X3.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X3_B7_DUO52HI53LO,ERG012_VCAP_24H_X1.A2_B7_DUO52HI53LO:P20|ERG012_VCAP_24H_X1_B7_DUO52HI53LO:P20|ERG012_VCAP_24H_X2.A2_B7_DUO52HI53LO:P20|ERG012_VCAP_24H_X2_B7_DUO52HI53LO:P20|ERG012_VCAP_24H_X3.A2_B7_DUO52HI53LO:P20|ERG012_VCAP_24H_X3_B7_DUO52HI53LO:P20,,ERG,UnTrt,0,0,0,1,107,UnTrt__24 h_VCAP,6,UnTrt__24 h
b1,,,"","",6 h,6,h,VCAP,CMAP-000,78,0.2,717,0.382917,10.7604,"""""""""""""""""""""""""""""""""",44.3464,39.1909,0.015443,0.156983,10.43,44.5593,0,1,CMAP-000,ERG004_VCAP_6H:CMAP-000:-666,ctl_untrt,VCAP,A03|A04|B23|C02|C23|D02|D23|E01|E02|E23|F01|F02|F23|G02|G23|H02|H23|I02|I23|J02|J23|K02|K09|K10|K23|L02|L09|L10|L23|M02|M23|N02|N23|O02|O23|P13|P14|P15|P16,ERG004_VCAP_6H_X1_B1_DUO45HI44LO|ERG004_VCAP_6H_X2_B1_DUO45HI44LO,ERG004_VCAP_6H_X1_B1_DUO45HI44LO:A03|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:A04|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:B23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:C02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:C23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:D02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:D23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:E01|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:E02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:E23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:F01|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:F02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:F23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:G02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:G23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:H02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:H23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:I02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:I23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:J02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:J23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:K02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:K09|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:K10|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:K23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:L02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:L09|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:L10|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:L23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:M02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:M23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:N02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:N23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:O02|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:O23|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:P13|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:P14|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:P15|ERG004_VCAP_6H_X1_B1_DUO45HI44LO:P16|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:A03|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:A04|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:B23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:C02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:C23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:D02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:D23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:E01|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:E02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:E23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:F01|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:F02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:F23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:G02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:G23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:H02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:H23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:I02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:I23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:J02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:J23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:K02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:K09|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:K10|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:K23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:L02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:L09|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:L10|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:L23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:M02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:M23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:N02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:N23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:O02|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:O23|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:P13|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:P14|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:P15|ERG004_VCAP_6H_X2_B1_DUO45HI44LO:P16,,ERG,UnTrt,0,0,0,1,107,UnTrt__6 h_VCAP,4,UnTrt__6 h
b1,,,"","",24 h,24,h,VCAP,CMAP-000,39,0.17,464,0.283997,15.0142,"""""""""""""""""""""""""""""""""",45.5307,44.5531,0.0163937,0.399547,20.14,79.9311,0,1,CMAP-000,ERG003_VCAP_24H:CMAP-000:-666,ctl_untrt,VCAP,A03|A04|B23|C02|C23|D02|D23|E01|E02|E23|F01|F02|F23|G02|G23|H02|H23|I02|I23|J02|J23|K02|K09|K10|K23|L02|L09|L10|L23|M02|M23|N02|N23|O02|O23|P13|P14|P15|P16,ERG003_VCAP_24H_X1_B1_DUO44HI45LO,ERG003_VCAP_24H_X1_B1_DUO44HI45LO:A03|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:A04|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:B23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:C02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:C23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:D02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:D23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:E01|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:E02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:E23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:F01|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:F02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:F23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:G02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:G23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:H02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:H23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:I02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:I23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:J02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:J23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:K02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:K09|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:K10|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:K23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:L02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:L09|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:L10|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:L23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:M02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:M23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:N02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:N23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:O02|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:O23|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:P13|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:P14|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:P15|ERG003_VCAP_24H_X1_B1_DUO44HI45LO:P16,,ERG,UnTrt,0,0,0,1,107,UnTrt__24 h_VCAP,6,UnTrt__24 h
b7,,,"","",24 h,24,h,VCAP,CMAP-000,6,0.17,57,0.0995388,3.49586,"0.12,0.21,0.14,0.20,0.10,0.23",7.75012,30.3826,0.0937233,0.167634,53.76,98.7654,0,1,CMAP-000,ERG012_VCAP_24H:N19,ctl_untrt,VCAP,N19,ERG012_VCAP_24H_X1.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X1_B7_DUO52HI53LO|ERG012_VCAP_24H_X2.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X2_B7_DUO52HI53LO|ERG012_VCAP_24H_X3.A2_B7_DUO52HI53LO|ERG012_VCAP_24H_X3_B7_DUO52HI53LO,ERG012_VCAP_24H_X1.A2_B7_DUO52HI53LO:N19|ERG012_VCAP_24H_X1_B7_DUO52HI53LO:N19|ERG012_VCAP_24H_X2.A2_B7_DUO52HI53LO:N19|ERG012_VCAP_24H_X2_B7_DUO52HI53LO:N19|ERG012_VCAP_24H_X3.A2_B7_DUO52HI53LO:N19|ERG012_VCAP_24H_X3_B7_DUO52HI53LO:N19,,ERG,UnTrt,0,0,0,1,107,UnTrt__24 h_VCAP,6,UnTrt__24 h
b7,,,"","",6 h,6,h,VCAP,CMAP-000,39,0.13,615,0.285917,9.31135,"""""""""""""""""""""""""""""""""",42.3118,44.5338,0.0194669,0.174572,16.25,69.4516,0,1,CMAP-000,ERG012_VCAP_6H:CMAP-000:-666,ctl_untrt,VCAP,N13|N15|N19|N21|P04|P08|P10|P12|P14|P16|P18|P20|P24|P06,ERG012_VCAP_6H_X1_B7_DUO52HI53LO|ERG012_VCAP_6H_X2.A2_B11|ERG012_VCAP_6H_X3_B7_DUO52HI53LO,ERG012_VCAP_6H_X1_B7_DUO52HI53LO:N13|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:N15|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:N19|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:N21|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P04|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P08|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P10|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P12|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P14|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P16|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P18|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P20|ERG012_VCAP_6H_X1_B7_DUO52HI53LO:P24|ERG012_VCAP_6H_X2.A2_B11:N13|ERG012_VCAP_6H_X2.A2_B11:N15|ERG012_VCAP_6H_X2.A2_B11:N19|ERG012_VCAP_6H_X2.A2_B11:N21|ERG012_VCAP_6H_X2.A2_B11:P04|ERG012_VCAP_6H_X2.A2_B11:P06|ERG012_VCAP_6H_X2.A2_B11:P08|ERG012_VCAP_6H_X2.A2_B11:P12|ERG012_VCAP_6H_X2.A2_B11:P14|ERG012_VCAP_6H_X2.A2_B11:P16|ERG012_VCAP_6H_X2.A2_B11:P18|ERG012_VCAP_6H_X2.A2_B11:P20|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:N13|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:N15|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:N19|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:N21|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P04|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P06|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P08|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P10|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P12|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P14|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P16|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P18|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P20|ERG012_VCAP_6H_X3_B7_DUO52HI53LO:P24,,ERG,UnTrt,0,0,0,1,107,UnTrt__6 h_VCAP,4,UnTrt__6 h
b11,,,"","",96 h,96,h,VCAP,CMAP-000,24,0.3539,346,0.353842,1.3986,"0.02,0.05,0.04,0.04,0.05,0.03,0.05,0.05,0.01,0.05,0.04,0.03,0.05,0.04,0.05,0.04,0.03,0.05,0.05,0.05,0.04,0.04,0.04,0.04",8.65746,14.0615,0.200111,0.392015,2.22,12.0011,0,1,CMAP-000,ERG013_VCAP_96H:CMAP-000:-666,ctl_untrt,VCAP,B12|D12|F12|H12|J18|L18|N18|P18,ERG013_VCAP_96H_X1_B11|ERG013_VCAP_96H_X2_B11|ERG013_VCAP_96H_X3_B11,ERG013_VCAP_96H_X1_B11:B12|ERG013_VCAP_96H_X1_B11:D12|ERG013_VCAP_96H_X1_B11:F12|ERG013_VCAP_96H_X1_B11:H12|ERG013_VCAP_96H_X1_B11:J18|ERG013_VCAP_96H_X1_B11:L18|ERG013_VCAP_96H_X1_B11:N18|ERG013_VCAP_96H_X1_B11:P18|ERG013_VCAP_96H_X2_B11:B12|ERG013_VCAP_96H_X2_B11:D12|ERG013_VCAP_96H_X2_B11:F12|ERG013_VCAP_96H_X2_B11:H12|ERG013_VCAP_96H_X2_B11:J18|ERG013_VCAP_96H_X2_B11:L18|ERG013_VCAP_96H_X2_B11:N18|ERG013_VCAP_96H_X2_B11:P18|ERG013_VCAP_96H_X3_B11:B12|ERG013_VCAP_96H_X3_B11:D12|ERG013_VCAP_96H_X3_B11:F12|ERG013_VCAP_96H_X3_B11:H12|ERG013_VCAP_96H_X3_B11:J18|ERG013_VCAP_96H_X3_B11:L18|ERG013_VCAP_96H_X3_B11:N18|ERG013_VCAP_96H_X3_B11:P18,,ERG,UnTrt,0,0,0,1,107,UnTrt__96 h_VCAP,6,UnTrt__96 h
b11,,,"","",120 h,120,h,VCAP,CMAP-000,24,0.4315,436,0.438596,2.09059,"0.01,0.01,0.05,0.04,0.05,0.05,0.05,0.04,0.02,0.05,0.04,0.04,0.04,0.05,0.05,0.04,0.05,0.05,0.05,0.01,0.05,0.05,0.05,0.04",11.3906,10.6915,0.236477,0.419317,0.35,6.94803,0,1,CMAP-000,ERG013_VCAP_120H:CMAP-000:-666,ctl_untrt,VCAP,B12|D12|F12|H12|J18|L18|N18|P18,ERG013_VCAP_120H_X1_B11|ERG013_VCAP_120H_X2_B11|ERG013_VCAP_120H_X3_B11,ERG013_VCAP_120H_X1_B11:B12|ERG013_VCAP_120H_X1_B11:D12|ERG013_VCAP_120H_X1_B11:F12|ERG013_VCAP_120H_X1_B11:H12|ERG013_VCAP_120H_X1_B11:J18|ERG013_VCAP_120H_X1_B11:L18|ERG013_VCAP_120H_X1_B11:N18|ERG013_VCAP_120H_X1_B11:P18|ERG013_VCAP_120H_X2_B11:B12|ERG013_VCAP_120H_X2_B11:D12|ERG013_VCAP_120H_X2_B11:F12|ERG013_VCAP_120H_X2_B11:H12|ERG013_VCAP_120H_X2_B11:J18|ERG013_VCAP_120H_X2_B11:L18|ERG013_VCAP_120H_X2_B11:N18|ERG013_VCAP_120H_X2_B11:P18|ERG013_VCAP_120H_X3_B11:B12|ERG013_VCAP_120H_X3_B11:D12|ERG013_VCAP_120H_X3_B11:F12|ERG013_VCAP_120H_X3_B11:H12|ERG013_VCAP_120H_X3_B11:J18|ERG013_VCAP_120H_X3_B11:L18|ERG013_VCAP_120H_X3_B11:N18|ERG013_VCAP_120H_X3_B11:P18,,ERG,UnTrt,0,0,0,1,107,UnTrt__120 h_VCAP,90,UnTrt__120 h
f1b4,,,"","",120 h,120,h,VCAP,CMAP-000,3,0.0758,63,0.0698772,33.1935,"0.45,0.09,0.45",65.3846,39.979,-0.0754767,0.338117,11.45,49.0956,0,1,CMAP-000,KDA004_VCAP_120H:J20,ctl_untrt,VCAP,J20,KDA004_VCAP_120H_X1_F1B4_DUO52HI53LO|KDA004_VCAP_120H_X2_F1B4_DUO52HI53LO|KDA004_VCAP_120H_X3_F1B4_DUO52HI53LO,KDA004_VCAP_120H_X1_F1B4_DUO52HI53LO:J20|KDA004_VCAP_120H_X2_F1B4_DUO52HI53LO:J20|KDA004_VCAP_120H_X3_F1B4_DUO52HI53LO:J20,,KDA,UnTrt,0,0,0,1,107,UnTrt__120 h_VCAP,90,UnTrt__120 h
