,model_pearsonHT29,model_pearsonA375,model_spearHT29,model_spearA375,model_accHT29,model_accA375,recon_pear_ht29,recon_pear_a375,recon_spear_ht29,recon_spear_a375,recon_acc_ht29,recon_acc_a375,cross_corr_ht29,cross_corr_a375,Direct_pearson,Direct_spearman,DirectAcc_ht29,DirectAcc_a375
0,0.7432025074958801,0.6771852374076843,0.6541672876998132,0.6084472917099034,0.7289621676891616,0.7128834355828222,0.8283999562263489,0.8044674396514893,0.7684087776096706,0.7311103005516931,0.7927031046662947,0.7723755964553511,0.6031354069709778,0.6058457493782043,0.5206855535507202,0.46303116864283284,0.6627300613496933,0.6627300613496933
1,0.691832423210144,0.6793920993804932,0.5834954770833309,0.5829105241235454,0.7039877300613496,0.7116053169734151,0.8172657489776611,0.798789381980896,0.7492542315137702,0.7217704747509335,0.7840304889384644,0.7704754601226995,0.5769815444946289,0.6043177247047424,0.4794166088104248,0.4203035512506793,0.6498466257668711,0.6498466257668711
2,0.7916172742843628,0.7501122355461121,0.685639269550957,0.6679697961312595,0.7427658486707566,0.7395961145194274,0.797673761844635,0.815643846988678,0.7350875625363326,0.7436902247671185,0.7765941624837331,0.7797205180640764,0.5678458213806152,0.5953983664512634,0.5004222393035889,0.43260756175577236,0.644836400817996,0.644836400817996
3,0.7146099805831909,0.6643145680427551,0.5780969201742526,0.5678533385253818,0.7061349693251534,0.7047290388548058,0.8100513815879822,0.8028937578201294,0.7367667850247769,0.7235360676345534,0.7800985313255251,0.7725034083162917,0.5223285555839539,0.5776317119598389,0.44552382826805115,0.39339340574144455,0.6358895705521472,0.6358895705521472
4,0.7359656095504761,0.6993839144706726,0.6198525957709122,0.5996445404703838,0.7188650306748465,0.7091002044989775,0.8326712846755981,0.8085746765136719,0.7744533344006994,0.7247029116278759,0.805521472392638,0.7721455351056579,0.5998940467834473,0.6352890133857727,0.5428716540336609,0.44250330575762253,0.6531441717791411,0.6531441717791411
5,0.6834734678268433,0.6198590397834778,0.582543661013655,0.5557711959399554,0.7094836400817995,0.6976482617586912,0.8262300491333008,0.8121049404144287,0.769424143785572,0.748026878799365,0.8029466443576871,0.7865115882753919,0.5823162794113159,0.6235950589179993,0.45602622628211975,0.4331634256700152,0.6545245398773006,0.6545245398773006
6,0.6571156978607178,0.5881583094596863,0.5572897637076593,0.5217130711983515,0.6910787321063394,0.680316973415133,0.823881983757019,0.7939437031745911,0.7612543143523698,0.7336847246855646,0.7951013199479455,0.7796949556918882,0.5484955906867981,0.5722951889038086,0.3912511467933655,0.35391626058167847,0.6184049079754601,0.6184049079754601
7,0.7306249737739563,0.6575232148170471,0.6686704516627728,0.6117901366350118,0.7424079754601227,0.7202198364008179,0.8378047347068787,0.7895175218582153,0.7850108516432387,0.7398124748106909,0.8114240565160812,0.7838104976141785,0.5537244081497192,0.6206967830657959,0.4556507170200348,0.433181901263805,0.6524284253578732,0.6524284253578732
8,0.6419470906257629,0.5741828083992004,0.5262756882454139,0.48692539818886094,0.6800357873210634,0.6704498977505112,0.812230110168457,0.7989978194236755,0.7627794287600543,0.7486504533133747,0.7933909648633574,0.7863752556237219,0.5447219014167786,0.5520220994949341,0.3736864924430847,0.33768846174922024,0.6101482617586912,0.6101482617586912
9,0.6426758170127869,0.6169764995574951,0.5658722319155458,0.5693255580847736,0.6984662576687116,0.7041155419222904,0.8055042624473572,0.7754521369934082,0.7391632463562874,0.7250650558345881,0.7784811303216211,0.7721284935241991,0.5779367685317993,0.5789021253585815,0.4139716327190399,0.372399279128891,0.6288087934560327,0.6288087934560327
